Branch;WHSE;GRP;Code;Description;OH;OnSO;OnPO;AVGCost;Value;Stk Fctr B3 Max;LastGRVDate;LastTransDate;B3Max;GRP Sales;Branch#1;B#1OH;B#1Sales;Branch#2;B#2OH;B#2sales;Branch#3;B#3OH;B#3sales
Wadeville;WadSerNDCen_MW;MB;AM0856447;MB B/Suit D59 F/Retardant F/Green S162/64 A1ANG317B37-162/64  9000002491;6;0;0;R540,64;R3 243,84;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBJ0ARC402NOM50;MB Arc  Zero Jac Nomex Essential 12.4Cal S50/127 50mm Silver FR Tape Around Two Breast Pockets  Flap And Two Side Pockets FR Velcro Closure;2;1;20;R1 620,00;R3 240,00;99,0;2023/12/05;2023/01/12;0,0;15,0;Polokwane;0;12;Secunda;0;3;;;
Wadeville;Wad_MW;EYE;SRAU;S/Spec Raven Avenger I/O Mirror Lens C/W Pouch   & Cord  ;86;0;0;R37,57;R3 231,02;99,0;;2022/03/23;0,0;;;;;;;;;;
Wadeville;Wad_MW;MISC;MANBOOKGRC;Book - Goods Returned from Customer -;39;0;0;R82,72;R3 226,10;99,0;2024/01/18;;0,0;;;;;;;;;;
Wadeville;WadSerNDNor_MW;BELT;CAPBELTSERM;Belt Cap Lamp DBLStrap Battery/SCSR Seriti Spec M;19;0;0;R169,00;R3 211,00;28,5;;;0,7;2,0;Wadeville;71;2;;;;;;
Wadeville;Wad_MW;MISC;MANBOOK - L;Book - Manual Invoice -Bloem;58;0;0;R55,28;R3 205,97;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;GLOV;T53-3210-11;Glove Tilsatec PU Palm Cut C 13g Econo S11 ;72;0;0;R44,46;R3 200,87;99,0;2024/11/22;;0,0;;;;;;;;;;
Wadeville;WadSerNDCen_MW;MB;AM0212225;MB B/Suit D59 Royal Blue S102/40  A1ANG406B59-102/40   9000001442;10;0;0;R319,60;R3 195,98;99,0;;;0,0;1,0;Secunda;0;1;;;;;;
Wadeville;Wad_MW;MB;MBCSGC956;MB C/Suit Poly/Cotton C9 Cut 80/20 Grey S56/142;20;0;0;R159,63;R3 192,57;99,0;2025/01/17;2024/04/18;0,0;2,0;Tzaneen;3;2;;;;;;
Wadeville;Wad_MW;MB;MBCSTRBJ54REF50;MB C/Suit Trs J54 R/Blue C/W Refl Tape S50/127  ;20;0;0;R159,23;R3 184,64;99,0;2023/11/20;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212260;MB C/Suit D59 Closed Front Red S87/34 C1509500B59-87/34  9000001470 50mm Ind Wash Silver Tape Arms/Breasts X On Back;12;0;0;R264,90;R3 178,85;99,0;2021/05/04;2023/05/09;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOTJ54N48/122;C/Suit Trouser J54 Navy S/Orr AGP S48/122 2402560;16;0;0;R198,00;R3 168,00;99,0;2024/01/05;2025/01/22;0,0;;;;;;;;;;
Wadeville;Wad_MW;MISC;MANBOOKGRV - F;Book - Manual Goods Received Vouchers -Phalaborwa;49;0;0;R64,40;R3 155,49;99,0;2025/05/27;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSTNJ5454;MB C/Suit Trs J54 Navy S54/137;21;0;0;R150,00;R3 150,00;99,0;2024/01/19;2023/09/11;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBTFRD59#56;MB C/Suit Trouser D59 SABS Fern Green S56/142 SABS;14;0;0;R225,00;R3 150,00;42,0;;2025/10/09;0,3;1,0;Wadeville;14;1;;;;;;
Wadeville;Wad_MW;MB;MBCSOC930;MB C/Suit Poly/Cotton C9 Cut 80/20 Orange S30/77;26;0;0;R120,37;R3 129,61;99,0;2025/05/09;2024/11/22;0,0;6,0;Tzaneen;63;4;Middelburg;3;2;;;
Wadeville;Wad_MW;MB;AM0212262;MB C/Suit D59 Closed Front Red S97/38 C1509500B59-97/38  9000001472 50mm Ind Wash Silver Tape Arms/Breasts X On Back;7;0;0;R446,00;R3 122,00;99,0;2023/11/28;2023/12/18;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSEGJ5450;MB C/Suit Gold Range J54 Emerald Green S50/127  ;12;0;0;R260,00;R3 120,00;99,0;2021/12/14;2025/01/27;0,0;;;;;;;;;;
Wadeville;Wad_MW;MISC;MANBOOK - J;Book - Manual Invoice -Potch;29;0;0;R107,54;R3 118,66;99,0;2022/09/05;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSE56;MB C/Suit Gold Range P/Cott 80/20 E/Green 56/142  ;17;0;0;R182,37;R3 100,25;99,0;2024/12/11;;0,0;4,0;Tzaneen;5;2;Pretoria;0;1;;;
Wadeville;Wad_MW;SHOE;DOTNEON08;Safety Shoe DOT Neon STC Black S08;10;0;0;R310,00;R3 100,00;30,0;2023/05/02;2025/08/06;0,3;18,0;Polokwane;0;6;Pretoria;3;5;Phalaborwa;0;4
Wadeville;Wad_MW;SHOE;DOTNEON07;Safety Shoe DOT Neon STC Black S07;10;0;0;R309,99;R3 099,88;99,0;2023/05/02;2025/01/28;0,0;42,0;Pretoria;4;19;Polokwane;0;11;;;
Wadeville;Wad_MW;MB;AM0212396;MB Trousers D59 Orange S92/36 T1799800B59 50mm Industrial Wash Silver Tape Around Both Legs;24;0;0;R128,91;R3 093,84;99,0;2019/08/01;2020/01/21;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;FB801108;Safety Boot Lemaitre Maxeco STC SMS Black S08   ;7;0;0;R439,45;R3 076,15;21,0;2024/04/15;2025/05/09;0,3;6,0;Phalaborwa;0;4;White River;0;1;;;
Wadeville;Wad_MW;REFL;REFJKTLGR#4XL;Reflective Vest Lime Green With Sleeves-2  4XL Chest Outside Pockets 2 Outside Bottom Pockets  2 Bottom Inside Pockets;45;0;0;R68,04;R3 061,83;99,0;2025/05/09;;0,0;;;;;;;;;;
Wadeville;Wad_MW;REFL;REFJKTLGR#5XL;Reflective Vest Lime Green With Sleeves-2  5XL Chest Outside Pockets 2 Outside Bottom Pockets  2 Bottom Inside Pockets;45;0;0;R68,04;R3 061,83;99,0;2025/05/09;;0,0;4,0;Middelburg;1;4;;;;;;
Wadeville;Wad_MW;REFL;REFJKTOR#4XL;Reflective Vest Orange With Sleeves-2  4XL  ;45;0;0;R68,04;R3 061,83;99,0;2025/05/09;;0,0;;;;;;;;;;
Wadeville;Wad_MW;BELT;BELTM;Belt Reo Economy Orange No Braces (M);10;0;0;R305,47;R3 054,70;99,0;2024/03/07;2024/05/23;0,0;;;;;;;;;;
Wadeville;Wad_MW;MISC;MANBOOK-KIO;Book - Manual Invoice -Kathu;25;0;0;R121,86;R3 046,50;99,0;2019/11/13;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212222;MB B/Suit D59 Royal Blue S87/34  A1ANG406B59-87/34   9000001439;10;0;0;R303,27;R3 032,71;99,0;2024/08/01;2022/05/04;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJJ54N30/77B;C/Suit Jacket J54 Navy S/Orr AGP S30/77 Bellville 2402615;13;0;0;R231,68;R3 011,84;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSTRD26;MB C/Suit Gold Range Trouser Denim 12Oz S26/67  ;23;0;0;R130,91;R3 011,00;99,0;;;0,0;12,0;Potchefstroom;0;12;;;;;;
Wadeville;Wad_MW;MB;AM0212199;MB B/Suit D59 Red Artisan S92/36 A1ANG500B59-92/36   ;10;0;0;R299,91;R2 999,10;99,0;2021/08/12;2020/03/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSTNJ5452;MB C/Suit Trs J54 Navy S52/132;20;0;0;R149,71;R2 994,26;99,0;2024/01/19;2023/11/07;0,0;;;;;;;;;;
Wadeville;Wad_MW;REFL;REFJKTOR#5XL;Reflective Vest Orange With Sleeves-2  5XL  ;44;0;0;R68,04;R2 993,79;132,0;2025/05/09;2025/08/25;0,3;1,0;Wadeville;44;1;;;;;;
Wadeville;Wad_MW;MB;AM0212295;MB C/Suit D59 Closed Front Yellow Ladies S87/34 C1LAJ600S59-87/34  50mm Ind Wash Silver Tape Arms/Breasts X On Back;12;0;0;R248,80;R2 985,60;99,0;2019/09/03;2019/09/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212297;MB C/Suit D59 Closed Front Yellow Ladies S97/38 C1LAJ600S59-97/38  50mm Ind Wash Silver Tape Arms/Breasts X On Back;12;0;0;R248,80;R2 985,60;99,0;2019/09/03;2019/09/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212298;MB C/Suit D59 Closed Front Yellow Ladies S102/40 C1LAJ600S59-102/40   50mm Ind Wash Silver Tape Arms/Breasts X On Back;12;0;0;R248,80;R2 985,60;99,0;2019/10/03;2019/09/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;REFL;HV200FRXL;Reflective Vest EN4 FR Lime Velcro XLReflective Vest EN4 FR Lime Velcro XL ;21;0;0;R142,08;R2 983,68;99,0;2024/11/20;2024/11/28;0,0;8,0;Pretoria;0;8;Wadeville;21;0;;;
Wadeville;WadSerNewVaal_MW;MB;AM0212167;MB C/Suit Poly Viscose B/Green Acid Rep S97/38 C150930971T-97/38 Closed Front Arms/Breasts X On Back;10;0;0;R292,80;R2 928,04;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBS9PMS800ATFXL;MB Two Tone Or/Navy Mens S/Sleeve Shirt XL     With 50mm Silver Reflective Tape Around The Waist Twice And Around Both Arms;13;0;0;R224,00;R2 912,00;19,5;2025/01/16;2026/03/02;0,7;50,0;Bloemfontein;4;29;Middelburg;6;12;Potchefstroom;0;5
Wadeville;Wad_MW;CS;CSGREF30;C/Suit Grey Reflective S30/77;20;0;0;R145,00;R2 900,00;99,0;2025/08/22;;0,0;;;;;;;;;;
Wadeville;Wad_MW;JACK;FRJKTY#3XL;Vest Flame Retardant Yellow Sleeveless  3XL With Cellphone Pocket Top Left Front Bottom  Pockets 2 Flaps;29;0;0;R99,89;R2 896,79;87,0;2025/05/09;2025/12/09;0,3;26,0;White River;8;22;Secunda;27;3;Wadeville;0;1
Wadeville;Wad_MW;GLOV;ALUGLOVE;Glove Aluminised 16 Shoulder Length;8;0;0;R360,00;R2 880,00;99,0;2022/05/30;2022/06/06;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBLYJJ54REFP#40;MB C/Suit Jkt J54 Ladies Ref Tape Yellow S40/102  ;18;0;0;R160,00;R2 880,00;99,0;2020/07/31;2020/08/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBLYJJ54REFP#42;MB C/Suit Jkt J54 Ladies Ref Tape Yellow S42/107  ;18;0;0;R160,00;R2 880,00;99,0;2020/07/31;2020/08/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212302;MB C/Suit D59 Closed Front Yellow Ladies S122/48 C1LAJ600S59-122/48   50mm Ind Wash Silver Tape Arms/Breasts X On Back;10;0;0;R286,12;R2 861,20;99,0;2019/10/03;2019/09/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSEGJ5452;MB C/Suit Gold Range J54 Emerald Green S52/132  ;11;0;0;R260,00;R2 860,00;99,0;2021/12/14;2025/01/27;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSRJ5438;MB C/Suit Gold Range J54 Red S38/97  ;11;0;0;R260,00;R2 860,00;99,0;2021/06/08;2024/01/29;0,0;6,0;Polokwane;2;6;;;;;;
Wadeville;Wad_MW;MB;J0LPA402VFA46;MB Pull Over Jkt Ladies D59 F/A Navy C/W S46/117 50mm FR Silv Refl Above Breast Pkt 30X30mm X-Mark Back Above And Around Arms With 2 Breast Pkt;10;0;0;R285,00;R2 850,00;99,0;2025/02/24;2025/02/24;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;J0LPA402VFA48;MB Pull Over Jkt Ladies D59 F/A Navy C/W S48/122 50mm FR Silv Refl Above Breast Pkt 30X30mm X-Mark Back Above And Around Arms With 2 Breast Pkt;10;0;0;R285,00;R2 850,00;99,0;2025/02/24;2025/02/24;0,0;;;;;;;;;;
Wadeville;Wad_MW;ANS;11-630/10;Ansell Hyflex Cut 4 Grey PU Palm Coat K/W Glove 10  ;24;0;0;R118,67;R2 848,08;99,0;;2021/08/12;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212390;MB C/Suit Jacket D59 Closed Front Orange 142/56  J0799800B59 50mm Ind Wash Silver Tape Arms/Breasts X On Back;18;0;0;R158,09;R2 845,54;99,0;2020/07/14;2025/01/14;0,0;0,0;Wadeville;18;0;;;;;;
Wadeville;Wad_MW;BOOT;RE517413;Safety Boot Rebel Jigga Comp Toe Cap Black S13  ;6;0;0;R472,45;R2 834,70;18,0;;2025/08/12;0,3;1,0;Wadeville;6;1;;;;;;
Wadeville;Wad_MW;MB;MBJRBD5950;MB C/Suit Jacket D59 Royal Blue SABS S50/127  ;19;0;0;R149,00;R2 831,00;99,0;;;0,0;1,0;Polokwane;0;1;;;;;;
Wadeville;Wad_MW;ANS;80-100/10;Ansell Powerflex Rubber Palm Coat K/Wrist 2242 S10  ;54;0;576;R52,26;R2 821,77;171,8;2024/05/24;2026/03/17;3,7;834,0;Vereeniging;165;816;Wadeville;54;17;Richards Bay;0;1
Wadeville;Wad_MW;HNYW;HBCE080000;Honeywell Bumpcap Blue  ;10;0;0;R281,33;R2 813,26;99,0;2023/03/27;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBJ0ARC402NOM46;MB Arc  Zero Jac Nomex Essential 12.4Cal S46/117 50mm Silver FR Tape Around Two Breast Pockets  Flap And Two Side Pockets FR Velcro Closure;2;0;0;R1 405,00;R2 810,00;99,0;2023/06/05;2025/01/22;0,0;1,0;Pretoria;1;1;;;;;;
Wadeville;Wad_MW;MB;MBJFRD59#50;MB C/Suit Jacket D59 SABS Fern Green S50/127  ;13;0;10;R216,00;R2 808,00;17,3;2025/03/04;2025/11/27;1,3;6,0;Wadeville;13;4;Newcastle;0;2;;;
Wadeville;Wad_MW;MB;AM0212204;MB B/Suit D59 Red Artisan S117/46 A1ANG500B59-117/46 9000002867 ;8;0;0;R350,25;R2 802,00;99,0;2024/09/16;2023/06/13;0,0;;;;;;;;;;
Wadeville;Wad_MW;ANS;37-655/09;Ansell Sol-Vex Green Nitrile Chem Glove 330mm S09  ;89;0;0;R31,04;R2 762,50;26,7;2021/05/14;2025/06/05;3,3;10,0;Wadeville;89;10;;;;;;
Wadeville;Wad_MW;CS;SOJD59MAN32/82;C/Suit Jacket D59 F/Acid Manager S/Orr AGP S32/82 With Reflective Tape;8;0;0;R344,00;R2 752,00;99,0;2023/10/10;2024/05/08;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0856433;MB B/Suit D59 F/Retardant F/Green S92/36  A1ANG317B37-92/36  9000002209;7;0;0;R392,00;R2 744,00;21,0;2024/02/20;2026/03/23;0,3;1,0;Wadeville;7;1;;;;;;
Wadeville;Wad_MW;PC;SN/L;Legging C/Leather Velcro Closure-Snake Bite Gaiter  ;21;0;0;R130,54;R2 741,34;99,0;;2023/02/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212296;MB C/Suit D59 Closed Front Yellow Ladies S92/36 C1LAJ600S59-92/36  90000014** 50mm Ind Wash Silver Tape Arms/Breasts X On Back;11;0;0;R248,80;R2 736,80;99,0;2019/10/03;2019/09/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212361;MB C/Suit D59 C/Front Ladies Orange S117/46  C1LAJ800B59-117/46 50mm Ind Wash Silver Tape Arms/Breasts X On Back;10;0;0;R272,36;R2 723,60;99,0;2021/02/25;2020/03/24;0,0;;;;;;;;;;
Wadeville;Wad_MW;BAGS;REFUSE;Bag Refuse 30 Micron 750 X 950 Black Packet  ;142;0;0;R19,00;R2 698,00;22,4;2025/03/18;2026/03/20;6,3;56,0;Wadeville;142;55;White River;10;1;;;
Wadeville;Wad_MW;JACK;FRJKTY#5XL;Vest Flame Retardant Yellow Sleeveless  5XL With Cellphone Pocket Top Left Front Bottom  Pockets 2 Flaps;27;0;0;R99,89;R2 697,01;99,0;2025/05/09;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBS9MSS600ATF3XL;MB Two Tone Yel/Navy Mens S/Sleeve Shirt 3XL With 50mm Silver Reflective Tape Around The Waist Twice And Around Both Arms;12;0;0;R224,00;R2 688,00;36,0;2025/01/24;2026/02/25;0,3;3,0;Potchefstroom;0;1;;;;;;
Wadeville;Wad_MW;MISC;MANBOOKGRV - L;Book - Manual Goods Received Vouchers -Bloem;94;0;0;R28,56;R2 684,40;99,0;2019/12/06;;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;52276002;S/Boot Steel Blue Southern Cross Ladies Purple S02;2;0;0;R1 341,66;R2 683,32;99,0;;2023/09/11;0,0;;;;;;;;;;
Wadeville;Wad_MW;UVEX;60027#06;Glove Uvex Athletic Lite Blue/Black S06/XS NBR FoamCoated Knitted Wrist ;67;0;0;R39,90;R2 673,30;99,0;2024/10/31;2025/02/21;0,0;33,0;Potchefstroom;0;33;;;;;;
Wadeville;Wad_MW;BOOT;FBB9070407;Safety Boot Bova Neoflex STC SMS Black S07   ;5;0;0;R532,86;R2 664,30;99,0;2024/11/11;2024/08/29;0,0;68,0;Potchefstroom;9;59;Steelpoort;0;8;Bloemfontein;0;1
Wadeville;Wad_MW;MB;MBCSKHC930;MB C/Suit Poly/Cotton C9 Cut 80/20 Khaki S30/77;22;0;0;R120,39;R2 648,62;99,0;2025/04/17;2022/06/13;0,0;19,0;Potchefstroom;6;11;Tzaneen;19;4;Middelburg;0;2
Wadeville;Wad_MW;MB;MBCSNC928;MB C/Suit Poly/Cotton C9 Cut 80/20 Navy S28/72;22;0;0;R120,36;R2 647,91;99,0;2024/04/05;2024/08/05;0,0;2,0;Tzaneen;3;3;Pretoria;7;-1;;;
Wadeville;Wad_MW;MB;MBCSNC956;MB C/Suit Poly/Cotton C9 Cut 80/20 Navy S56/142;17;0;0;R155,71;R2 647,07;99,0;2023/12/14;2024/08/06;0,0;4,0;Phalaborwa;1;4;;;;;;
Wadeville;Wad_MW;BOOT;JS05T#08;Safety Boot Profit Tatantula Tan STC PU/RU/KVL S08  ;3;0;0;R880,00;R2 640,00;99,0;2025/02/17;2025/02/11;0,0;6,0;Secunda;0;4;Pretoria;0;1;;;
Wadeville;Wad_MW;ANS;48-919/08;Ansell Edge D/Layer Nitrile Coat Black/Red S08 ;96;0;432;R27,50;R2 639,56;99,0;2025/08/18;;0,0;174,0;Polokwane;24;144;Secunda;6;30;;;
Wadeville;Wad_MW;MB;MBGOCSKHJ5430;MB C/Suit Gold Range J54 Khaki S30/77  ;10;0;0;R260,00;R2 600,00;99,0;2021/06/11;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSRJ5456;MB C/Suit Gold Range J54 Red S56/142  ;10;0;0;R260,00;R2 600,00;99,0;2021/06/08;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSRJ5458;MB C/Suit Gold Range J54 Red S58/147  ;10;0;0;R260,00;R2 600,00;99,0;2021/06/08;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSRJ5460;MB C/Suit Gold Range J54 Red S60/152  ;10;0;0;R260,00;R2 600,00;99,0;2021/06/08;;0,0;;;;;;;;;;
Wadeville;Wad_MW;RESP;RN7500-10;zzCartridge A1 Spraypaint  Price/Filter;80;0;0;R32,50;R2 600,00;99,0;2022/04/20;2022/05/13;0,0;;;;;;;;;;
Wadeville;Wad_MW;BELT;BELTXXL;Belt Reo Economy Orange No Braces (2XL);30;0;0;R86,65;R2 599,50;99,0;;2021/12/09;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212227;MB B/Suit D59 Royal Blue S112/44  A1ANG406B59-112/44   9000001444;6;0;25;R431,41;R2 588,49;99,0;2024/09/16;2025/02/26;0,0;2,0;Secunda;0;2;;;;;;
Wadeville;Wad_MW;MB;AM0212355;MB C/Suit D59 C/Front Ladies Orange S87/34   C1LAJ800B59-87/34 50mm Ind Wash Silver Tape Arms/Breasts X On Back;9;0;0;R287,50;R2 587,49;99,0;2022/04/21;2021/12/14;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBTFRD59#52;MB C/Suit Trouser D59 SABS Fern Green S52/132  ;12;0;0;R214,80;R2 577,65;36,0;2024/11/08;2025/10/09;0,3;1,0;Wadeville;12;1;;;;;;
Wadeville;Wad_MW;GLOV;GLEX08;Glove Keystone Vip & Tig Welding Grey S08 M Full Grain Goat Skin ;98;0;0;R26,08;R2 556,23;29,4;2025/07/15;2026/02/03;3,3;1074,0;Rustenburg;697;704;Pretoria;0;360;Wadeville;0;10
Wadeville;Wad_MW;EYE;SB5670D;S/Spec Goliath Silver Mirror Lens Black Frame   ;53;0;0;R48,23;R2 556,22;99,0;2021/01/18;2024/09/27;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212358;MB C/Suit D59 C/Front Ladies Orange S102/40  C1LAJ800B59-102/40 50mm Ind Wash Silver Tape Arms/Breasts X On Back;9;0;0;R283,83;R2 554,50;99,0;2021/09/14;2022/06/14;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBJRBD5944;MB C/Suit Jacket D59 Royal Blue SABS S44/112  ;17;0;0;R149,00;R2 533,00;99,0;;2024/09/16;0,0;11,0;Vereeniging;4;11;;;;;;
Wadeville;Wad_MW;SHOE;FSB819211;Safety Shoe Lemaitre Robust STC Black S11  Now 8102 ;8;0;0;R316,21;R2 529,72;24,0;2021/11/30;2025/03/12;0,3;16,0;Potchefstroom;6;13;Wadeville;8;1;;;
Wadeville;Wad_MW;3M;H10B;3M Earmuff Peltor Optime105 (111) Neckband Xtreme Noise SNR35 XH001651179;5;0;0;R503,30;R2 516,50;99,0;2025/01/23;2025/02/17;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJD36/92PES;C/Suit Jacket Denim S/Orr AGP S36/92 PES 2402565;9;0;0;R278,96;R2 510,63;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSNC954;MB C/Suit Poly/Cotton C9 Cut 80/20 Navy S54/137;16;0;0;R155,88;R2 494,12;99,0;2025/07/15;2024/08/06;0,0;24,0;Tzaneen;10;16;White River;0;5;Phalaborwa;0;2
Wadeville;Wad_MW;ANS;80-658/09;Ansell Powerflex Rubber 3/4 Coat Cut Resis S09  ;18;0;0;R138,48;R2 492,64;99,0;;2017/12/06;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212275;MB C/Suit D59 Closed Front Red S167/66 C1509500B59-167/66  9000001481 50mm Ind Wash Silver Tape ;4;0;0;R613,13;R2 452,52;99,0;2023/07/26;2023/08/01;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212359;MB C/Suit D59 C/Front Ladies Orange S107/42  C1LAJ800B59-107/42 50mm Ind Wash Silver Tape Arms/Breasts X On Back;9;0;0;R272,36;R2 451,24;99,0;2021/02/25;2020/03/24;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;FX2-S1P-12;Safety Boot Rebel FX2 STC SMS Black S12  ;7;0;0;R349,95;R2 449,65;99,0;2022/02/18;2023/03/17;0,0;10,0;Tzaneen;4;5;Vereeniging;2;2;;;
Wadeville;Wad_MW;GLOV;55LF-11;Glove TaeKi5 Heat & Cut 5 Food S11 Seamless Extended Knitwrist Liner 55LF;36;0;0;R68,00;R2 448,00;99,0;2022/05/13;2022/07/18;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSRC960;MB C/Suit Poly/Cotton C9 Cut 80/20 Red S60/152;14;0;0;R174,31;R2 440,29;99,0;2024/01/26;2021/09/13;0,0;3,0;Tzaneen;9;2;Potchefstroom;0;1;;;
Wadeville;Wad_MW;MB;MBGOCSB30;MB C/Suit Gold Range P/Cott 80/20 Black S30/77  ;16;0;0;R151,41;R2 422,53;48,0;2024/07/31;2025/08/18;0,3;24,0;Newcastle;25;16;Potchefstroom;0;5;Bloemfontein;0;1
Wadeville;Wad_MW;MB;AM0212391;MB C/Suit Jacket D59 Closed Front Orange 147/58  J0799800B59 50mm Ind Wash Silver Tape Arms/Breasts X On Back;13;0;0;R185,81;R2 415,53;99,0;2019/08/15;2019/08/20;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSCBC940;MB C/Suit Poly/Cotton C9 Cut 80/20 Brown S40/102;20;0;60;R120,67;R2 413,31;240,0;2025/06/23;2025/05/28;0,3;147,0;Tzaneen;49;135;Potchefstroom;10;7;White River;0;4
Wadeville;Wad_MW;CS;SOTDREINF64/162;C/Suit Trouser Denim Reinf K/H S/Orr AGP S64/162 14N69M0466 PA-19082 V02   2318427;5;0;0;R482,00;R2 410,00;99,0;2024/01/05;2023/10/02;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;FBB2101312;Safety Boot Bova Hiker STC Black S12 Was 30013 ;4;0;0;R601,57;R2 406,29;99,0;2021/09/20;2024/05/28;0,0;20,0;Vereeniging;0;9;White River;47;6;Phalaborwa;0;2
Wadeville;Wad_MW;BS;BSO46;B/Suit Orange S46/117;30;0;0;R80,00;R2 400,00;99,0;2024/12/09;2024/01/25;0,0;4,0;Tzaneen;3;4;;;;;;
Wadeville;Wad_MW;MB;MBLYJJ54REFP#32;MB C/Suit Jkt J54 Ladies Refl Tape Yellow S32/82  ;15;0;0;R160,00;R2 400,00;99,0;2020/07/31;;0,0;;;;;;;;;;
Wadeville;WadSerNewVaal_MW;TROU;DBNJEANS32;Trouser Denim Mens 5 Pocket Stretch S32/82;20;0;0;R120,00;R2 400,00;99,0;;;0,0;;;;;;;;;;
Wadeville;WadSerNewVaal_MW;TROU;DBNJEANS40;Trouser Denim Mens 5 Pocket Stretch S40/102;20;0;0;R120,00;R2 400,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBLNTJ54REFP#52;MB C/Suit Trouser J54 Women Navy S52/132 Pink ReflectiveTape;15;0;0;R159,82;R2 397,33;99,0;2021/09/08;2020/08/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBJRBD5936;MB C/Suit Jacket D59 Royal Blue SABS S36/92  ;16;0;0;R149,00;R2 384,00;99,0;;2022/06/27;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJD50/127B;C/Suit Jacket Denim S/Orr AGP S50/127 Belville 2402572 ;8;0;0;R295,00;R2 360,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;EYE;SS1915BA;S/Spec New BlueMax Amber Lens  ;166;0;0;R14,20;R2 357,20;99,0;;2020/10/09;0,0;20,0;Potchefstroom;4;20;;;;;;
Wadeville;WadSerNDCen_MW;SHRT;TT05SHTOCHLS#4XL;Shirt Vented Cotton Refl Titan Or/Charcoal L/S 4XL  ;10;0;0;R235,00;R2 350,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;AM0212329;MB C/Suit D59 Fern Green F/Retardant S137/54 C2509317B37-137/54 Zip Front  9000001527 50mm FR Silver Tape Around Both Arms;6;0;0;R391,23;R2 347,38;99,0;2022/07/26;2024/11/27;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSRBJ5452;MB C/Suit Gold Range J54 Royal Blue S52/132  ;8;0;0;R291,76;R2 334,06;99,0;2024/07/12;2023/04/20;0,0;;;;;;;;;;
Wadeville;Wad_MW;MISC;MANBOOK - N;Book - Manual Invoice -Rustenburg;21;0;0;R111,02;R2 331,33;99,0;2023/07/03;;0,0;;;;;;;;;;
